Trial,pp,ID,Condition,Amp,R2PC2byPC1,BPMmode,H,q1,q2,Speed,PathLength,OscTimeProp
5,22,24,1,66.320939334638,0.562216452488688,36.2323347036695,6.7282521626598,41807.3197758263,1572969.28406962,82.5846990974414,6973.78816932174,0.461558837163102
5,23,25,1,79.041095890411,0.450965948339733,29.6531285922998,6.54199521366448,27891.8817154463,1030543.83233441,74.9300634453518,5754.23144133397,0.492152837560426
5,24,26,1,24.6666666666667,0.141131565812357,131.977219169561,7.42672613322969,177591.295820668,4181012.94015291,205.188516056743,12851.6225481212,0.840540361565459
5,25,27,1,47.7777777777778,0.328870247393943,65.015550889652,7.039448707328,47975.5102701762,2246024.94073137,143.225690966684,9411.62202926324,0.644129527845838
5,26,28,1,24.6666666666667,0.346430806800529,0,6.67738229180455,18267.6675641567,1060575.02114365,116.380981311778,6825.34495027415,0.748824581153566
5,27,30,1,24.6666666666667,0.36912111839477,86.1625733401706,7.62562362856041,251237.133584969,6840927.99519414,287.976401828634,18642.0678201383,0.811403218329912
5,28,31,1,39.3542074363992,0.592963577676664,132.514487605885,8.02450232783373,547226.381674438,14811429.11571,408.327020810165,26112.054073521,0.910535726110854
5,29,32,1,24.6666666666667,0.0785339389914507,188.260202058966,7.98562866743662,636346.721619567,12084962.0785981,354.553645327604,22106.4461073443,0.899476855837362
5,30,33,1,24.6666666666667,0.840375397477433,32.5669027014984,6.80321610339165,45383.5881094826,1509271.84493255,103.125715262844,7152.4442338153,0.563406396927356
5,31,34,1,135.009784735812,0.454158068723244,77.8937495913567,7.18734061722629,43439.009671678,2862156.57374384,161.619078536261,10145.4371700788,0.894576518111383
5,32,35,1,62.7592954990215,0.48976622276693,83.9995053553963,7.36650530770821,98040.5923094394,3935782.6954733,241.576375450818,15105.9032689891,0.897291570094696
5,33,36,1,24.6666666666667,0.63722707331025,10.4838021370306,6.60341073138,13779.2364292595,999275.799790369,105.12885053046,7192.43856547485,0.276777314877033
5,34,38,1,105.499021526419,0.359133543808242,103.976555759277,7.50731776756508,130846.240740041,5645512.92912621,223.617800785717,14566.8479322101,0.875989095019616
5,35,39,1,24.6666666666667,0.112353645535556,79.1946779485651,7.37623571238327,107183.015911944,3437099.04230633,206.423189480217,12678.7646394483,0.900602609098735
5,36,41,1,24.6666666666667,0.25918084993341,95.7078818607346,7.60608483961629,226660.877271141,6015209.55291143,307.927336971036,20714.3626875415,0.861929673531554
5,37,46,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,38,52,1,24.6666666666667,0.160261405819073,157.455284159509,8.1253049438023,693508.051375406,18579520.8517701,562.009693869443,35195.9987917349,0.871754858845226
5,39,53,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,40,54,1,115.806451612903,0.594659301568304,0,5.48860645177691,1537.57729497779,193580.547731029,82.5517579468023,6872.23726153669,0.121625282167043
5,41,55,1,24.6666666666667,0.500992044224736,26.4054324458811,7.05842441797638,62596.5402932209,2373519.84870846,137.91142612854,10043.2579835347,0.572619973142978
5,42,58,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,43,59,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,1,1,2,74.9706457925636,0.550051494949175,0,5.91799713854836,2136.40068470961,319194.952022532,53.5008254601226,3706.6577584431,0.104142575335011
