7.000043	16.410889	1
48.187018	56.796199	2
83.303416	91.517574	3
91.517574	99.725923	4
108.096929	112.070398	5
112.070398	116.194904	6
164.765327	175.146303	7
209.908343	237.077804	8
237.077804	247.726002	9
247.726002	260.302843	10
260.302843	268.609948	11
280.925376	289.563603	12
294.890607	304.481537	13
