15.201387	24.239913	1
55.383157	63.700774	2
89.018789	97.452331	3
97.452331	105.567080	4
113.942659	118.121755	5
118.121755	122.239989	6
169.464927	180.466207	7
214.533659	241.428254	8
241.428254	251.991917	9
251.991917	264.523407	10
264.523407	273.038097	11
285.172543	293.762584	12
299.170484	308.487954	13
