10.452260	19.564038	1
50.967547	59.393021	2
84.551165	92.795571	3
92.795571	100.962586	4
109.199692	113.324816	5
113.324816	117.430957	6
165.777407	176.638529	7
210.578441	238.547510	8
238.547510	249.123890	9
249.123890	261.516784	10
261.516784	269.790395	11
282.336612	291.557906	12
296.731468	306.523709	13
