33.907878	43.073532	1
74.642718	83.089744	2
108.588418	117.048052	3
117.048052	125.419434	4
133.954713	138.234960	5
138.234960	142.546726	6
190.556095	200.534933	7
234.865162	261.908254	8
261.908254	272.876781	9
272.876781	285.679700	10
285.679700	294.063689	11
306.709014	315.521658	12
320.873543	329.648365	13
