11.813637	21.283253	1
54.198934	63.089851	2
92.755467	101.330730	3
101.330730	109.742321	4
118.352656	122.707510	5
122.707510	127.056519	6
176.520645	187.048286	7
223.646595	252.663368	8
252.663368	263.822316	9
263.822316	276.805041	10
276.805041	285.199095	11
297.784331	306.517421	12
312.111509	321.177788	13
