6.812447	14.418165	1
39.433469	45.785697	2
66.774088	73.380647	3
73.386702	79.896374	4
86.278879	89.494354	5
89.494354	92.558441	6
129.139765	137.998973	7
166.399306	185.437824	8
185.437824	193.334206	9
193.334206	202.786854	10
202.786854	209.175415	11
218.476676	224.774404	12
228.504597	235.934706	13
