6.998591	16.349893	1
48.137640	56.822341	2
83.175614	91.571309	3
91.571309	99.696878	4
107.931368	112.051518	5
112.051518	116.218141	6
164.749352	175.902947	7
209.905438	237.056020	8
237.056020	247.820401	9
247.820401	260.333341	10
260.333341	268.579450	11
280.942804	289.540367	12
295.015504	304.475728	13
