6.949213	16.362964	1
48.189922	56.752631	2
83.140759	91.566952	3
91.566952	99.750612	4
107.899418	112.061684	5
112.061684	116.205070	6
164.740638	175.240702	7
209.905438	237.087970	8
237.087970	247.800069	9
247.801521	260.307200	10
260.307200	268.596877	11
280.902139	289.456134	12
294.896416	304.500417	13
