15.312240	24.234116	1
55.378810	63.638465	2
89.197024	97.427697	3
97.427697	105.575774	4
113.994825	118.108713	5
118.108713	122.242887	6
169.535931	179.705449	7
214.480044	241.499258	8
241.499258	252.057125	9
252.057125	264.584268	10
264.584268	272.812043	11
285.152257	293.690131	12
299.084990	308.500996	13
