14.679415	24.147752	1
55.648081	64.180247	2
90.843084	99.266410	3
99.266410	107.611784	4
115.936566	120.190147	5
120.190147	124.323122	6
173.907055	184.957248	7
219.124155	246.807733	8
246.807733	257.254893	9
257.254893	269.650876	10
269.650876	277.772687	11
289.853917	298.965582	12
304.281088	313.435407	13
