14.712420	23.796933	1
56.990348	65.248146	2
83.763458	92.944682	3
92.944596	101.149445	4
110.499132	115.035149	5
115.035149	119.683475	6
171.850795	181.602921	7
216.555836	244.486348	8
244.486348	255.305404	9
255.305404	267.777893	10
267.777893	275.885946	11
289.490878	298.796889	12
304.630694	314.176921	13
