4.348784	14.079926	1
47.157172	56.043316	2
82.364904	90.751536	3
90.751536	98.642974	4
107.375090	111.843354	5
111.843354	116.177743	6
162.321494	171.697075	7
204.310796	230.006193	8
230.006193	240.380800	9
240.380800	252.639735	10
252.639735	260.528294	11
272.774274	280.785192	12
285.162766	293.068599	13
