6.991329	16.381843	1
48.179756	56.860100	2
83.317939	91.521931	3
91.521931	99.720114	4
107.966223	112.079111	5
112.079111	116.213784	6
164.787111	175.057714	7
209.901081	236.916600	8
236.916600	247.849447	9
247.849447	260.359482	10
260.359482	268.644803	11
280.906496	289.540367	12
294.902225	304.467014	13
