10.541334	19.555277	1
51.120870	59.283504	2
84.510279	92.780969	3
92.780969	100.955285	4
109.128141	113.326276	5
113.326276	117.428036	6
165.765725	176.701319	7
210.584282	238.480340	8
238.481800	249.074242	9
249.074242	261.483198	10
261.483198	269.761190	11
282.148243	291.457151	12
296.839525	306.579197	13
