16.441569	25.691421	1
56.881006	65.319365	2
91.363610	99.455025	3
99.455025	107.469996	4
115.726063	119.836455	5
119.836455	123.940967	6
183.074162	193.799992	7
228.317878	255.808698	8
255.808698	266.446322	9
266.446322	279.036236	10
279.036236	287.498116	11
299.841054	309.537816	12
315.106544	325.038522	13
