14.567634	24.147752	1
55.751038	64.218488	2
90.838671	99.203165	3
99.203165	107.669145	4
116.014519	120.188677	5
120.188677	124.280469	6
173.973242	184.264496	7
219.038848	246.895981	8
246.895981	257.318138	9
257.318138	269.662643	10
269.662643	277.772687	11
289.840680	298.906750	12
304.184015	313.387606	13
