16.348953	25.656139	1
56.900118	65.350237	2
91.316566	99.450615	3
99.450615	107.497928	4
115.734883	119.779121	5
119.779121	123.949787	6
183.065341	193.623581	7
228.295826	255.788117	8
255.788117	266.500716	9
266.500716	279.058288	10
279.058288	287.486356	11
299.801361	309.528995	12
315.006578	325.025291	13
